时间,力值 1#,力值 2#,力值 3#,合力
'2025-08-11 20:10:42.268,0.25,-0.01,-2.35,2.363281617
'2025-08-11 20:10:42.276,0.26,0,-2.35,2.364339231
'2025-08-11 20:10:42.283,0.26,0.01,-2.34,2.354421373
'2025-08-11 20:10:42.289,0.27,0.01,-2.34,2.355546646
'2025-08-11 20:10:42.296,0.27,0.02,-2.34,2.355610324
'2025-08-11 20:10:42.302,0.27,0.02,-2.34,2.355610324
'2025-08-11 20:10:42.309,0.27,0.03,-2.34,2.355716452
'2025-08-11 20:10:42.315,0.27,0.04,-2.34,2.355865022
'2025-08-11 20:10:42.322,0.27,0.05,-2.34,2.356056026
'2025-08-11 20:10:42.328,0.27,0.05,-2.34,2.356056026
'2025-08-11 20:10:42.335,0.27,0.06,-2.34,2.356289456
'2025-08-11 20:10:42.341,0.27,0.06,-2.34,2.356289456
'2025-08-11 20:10:42.348,0.27,0.07,-2.34,2.356565297
'2025-08-11 20:10:42.354,0.27,0.08,-2.34,2.356883536
'2025-08-11 20:10:42.361,0.28,0.09,-2.34,2.358410482
'2025-08-11 20:10:42.367,0.28,0.1,-2.33,2.348893356
'2025-08-11 20:10:42.373,0.28,0.1,-2.33,2.348893356
'2025-08-11 20:10:42.380,0.28,0.11,-2.33,2.349340333
'2025-08-11 20:10:42.386,0.29,0.13,-2.33,2.351573941
'2025-08-11 20:10:42.392,0.29,0.13,-2.32,2.341666074
'2025-08-11 20:10:42.400,0.29,0.14,-2.32,2.342242515
'2025-08-11 20:10:42.406,0.29,0.15,-2.31,2.332959494
'2025-08-11 20:10:42.413,0.29,0.16,-2.31,2.333623791
'2025-08-11 20:10:42.419,0.29,0.17,-2.31,2.334330739
'2025-08-11 20:10:42.425,0.29,0.18,-2.31,2.335080298
'2025-08-11 20:10:42.432,0.28,0.18,-2.32,2.343757667
'2025-08-11 20:10:42.439,0.28,0.19,-2.32,2.344546865
'2025-08-11 20:10:42.445,0.28,0.2,-2.32,2.345378434
'2025-08-11 20:10:42.454,0.27,0.2,-2.32,2.344205622
'2025-08-11 20:10:42.461,0.26,0.21,-2.31,2.33405227
'2025-08-11 20:10:42.466,0.25,0.22,-2.31,2.333880888
'2025-08-11 20:10:42.473,0.25,0.22,-2.31,2.333880888
'2025-08-11 20:10:42.480,0.25,0.23,-2.31,2.334844749
'2025-08-11 20:10:42.486,0.24,0.23,-2.31,2.333795192
'2025-08-11 20:10:42.493,0.23,0.24,-2.31,2.333795192
'2025-08-11 20:10:42.500,0.23,0.25,-2.31,2.334844749
'2025-08-11 20:10:42.506,0.23,0.26,-2.31,2.335936643
'2025-08-11 20:10:42.513,0.23,0.26,-2.31,2.335936643
'2025-08-11 20:10:42.519,0.23,0.28,-2.31,2.338247207
'2025-08-11 20:10:42.526,0.22,0.28,-2.31,2.337284749
'2025-08-11 20:10:42.532,0.22,0.29,-2.31,2.338503795
'2025-08-11 20:10:42.539,0.22,0.29,-2.3,2.328626204
'2025-08-11 20:10:42.545,0.22,0.3,-2.29,2.320021552
'2025-08-11 20:10:42.552,0.22,0.31,-2.28,2.311471393
'2025-08-11 20:10:42.558,0.21,0.31,-2.28,2.310541062
'2025-08-11 20:10:42.564,0.21,0.32,-2.28,2.311903977
'2025-08-11 20:10:42.571,0.2,0.32,-2.28,2.311017092
'2025-08-11 20:10:42.577,0.2,0.32,-2.28,2.311017092
'2025-08-11 20:10:42.584,0.19,0.33,-2.28,2.311579547
'2025-08-11 20:10:42.590,0.18,0.33,-2.28,2.310779089
'2025-08-11 20:10:42.597,0.18,0.33,-2.28,2.310779089
'2025-08-11 20:10:42.603,0.17,0.33,-2.29,2.319892239
'2025-08-11 20:10:42.609,0.17,0.33,-2.29,2.319892239
'2025-08-11 20:10:42.616,0.16,0.33,-2.29,2.31918089
'2025-08-11 20:10:42.622,0.16,0.33,-2.29,2.31918089
'2025-08-11 20:10:42.629,0.16,0.33,-2.28,2.309307255
'2025-08-11 20:10:42.635,0.16,0.32,-2.28,2.307899478
'2025-08-11 20:10:42.641,0.16,0.32,-2.28,2.307899478
'2025-08-11 20:10:42.648,0.16,0.32,-2.28,2.307899478
'2025-08-11 20:10:42.654,0.16,0.32,-2.29,2.317779109
'2025-08-11 20:10:42.661,0.16,0.32,-2.29,2.317779109
'2025-08-11 20:10:42.668,0.17,0.32,-2.29,2.318490888
'2025-08-11 20:10:42.674,0.17,0.32,-2.29,2.318490888
'2025-08-11 20:10:42.681,0.17,0.32,-2.28,2.308614303
'2025-08-11 20:10:42.688,0.18,0.32,-2.27,2.299499946
'2025-08-11 20:10:42.694,0.19,0.32,-2.26,2.29043664
'2025-08-11 20:10:42.701,0.19,0.32,-2.25,2.280570104
'2025-08-11 20:10:42.707,0.19,0.31,-2.25,2.279188452
'2025-08-11 20:10:42.714,0.2,0.31,-2.25,2.280043859
'2025-08-11 20:10:42.720,0.2,0.31,-2.25,2.280043859
'2025-08-11 20:10:42.726,0.21,0.3,-2.26,2.289475923
'2025-08-11 20:10:42.733,0.21,0.3,-2.29,2.319094651
'2025-08-11 20:10:42.739,0.21,0.29,-2.31,2.337584223
'2025-08-11 20:10:42.746,0.21,0.28,-2.31,2.336364698
'2025-08-11 20:10:42.753,0.21,0.27,-2.32,2.345079956
'2025-08-11 20:10:42.759,0.21,0.26,-2.32,2.343949658
'2025-08-11 20:10:42.766,0.21,0.26,-2.32,2.343949658
'2025-08-11 20:10:42.773,0.22,0.25,-2.32,2.343779
'2025-08-11 20:10:42.778,0.22,0.24,-2.33,2.352636819
'2025-08-11 20:10:42.785,0.22,0.23,-2.33,2.351637727
'2025-08-11 20:10:42.792,0.22,0.23,-2.33,2.351637727
'2025-08-11 20:10:42.798,0.23,0.22,-2.33,2.351637727
'2025-08-11 20:10:42.804,0.23,0.21,-2.33,2.350723293
'2025-08-11 20:10:42.811,0.24,0.2,-2.33,2.35085091
'2025-08-11 20:10:42.818,0.24,0.2,-2.33,2.35085091
'2025-08-11 20:10:42.824,0.25,0.19,-2.33,2.351063589
'2025-08-11 20:10:42.831,0.25,0.18,-2.33,2.350276579
'2025-08-11 20:10:42.837,0.25,0.18,-2.34,2.36019067
'2025-08-11 20:10:42.844,0.26,0.17,-2.34,2.360529602
'2025-08-11 20:10:42.850,0.26,0.16,-2.35,2.369746822
'2025-08-11 20:10:42.857,0.26,0.15,-2.36,2.3790124
'2025-08-11 20:10:42.863,0.26,0.14,-2.37,2.388325773
'2025-08-11 20:10:42.870,0.26,0.14,-2.37,2.388325773
'2025-08-11 20:10:42.877,0.26,0.13,-2.37,2.387760457
'2025-08-11 20:10:42.883,0.26,0.12,-2.37,2.387236896
'2025-08-11 20:10:42.889,0.26,0.11,-2.37,2.386755119
'2025-08-11 20:10:42.896,0.26,0.1,-2.37,2.386315151
'2025-08-11 20:10:42.902,0.25,0.1,-2.38,2.395182665
'2025-08-11 20:10:42.909,0.25,0.09,-2.38,2.394786003
'2025-08-11 20:10:42.915,0.24,0.08,-2.37,2.383463866
'2025-08-11 20:10:42.921,0.24,0.07,-2.37,2.383149177
'2025-08-11 20:10:42.927,0.23,0.07,-2.37,2.382162883
'2025-08-11 20:10:42.933,0.22,0.06,-2.37,2.38094519
'2025-08-11 20:10:42.941,0.22,0.05,-2.37,2.380714179
'2025-08-11 20:10:42.947,0.22,0.05,-2.37,2.380714179
'2025-08-11 20:10:42.954,0.21,0.05,-2.38,2.389769863
'2025-08-11 20:10:42.960,0.21,0.04,-2.38,2.389581553
'2025-08-11 20:10:42.967,0.2,0.04,-2.39,2.398687141
'2025-08-11 20:10:42.973,0.2,0.03,-2.39,2.398541223
'2025-08-11 20:10:42.979,0.19,0.03,-2.39,2.397728091
'2025-08-11 20:10:42.986,0.19,0.02,-2.4,2.407592158
'2025-08-11 20:10:42.993,0.19,0.01,-2.4,2.407529854
'2025-08-11 20:10:42.999,0.18,0.01,-2.4,2.406761309
'2025-08-11 20:10:43.006,0.17,0,-2.39,2.396038397
'2025-08-11 20:10:43.012,0.17,-0.01,-2.39,2.396059265
'2025-08-11 20:10:43.019,0.16,-0.02,-2.38,2.385455931
'2025-08-11 20:10:43.025,0.15,-0.02,-2.38,2.384806072
'2025-08-11 20:10:43.032,0.14,-0.02,-2.38,2.384197978
'2025-08-11 20:10:43.038,0.13,-0.03,-2.39,2.393720953
'2025-08-11 20:10:43.045,0.12,-0.04,-2.39,2.39334494
'2025-08-11 20:10:43.052,0.11,-0.04,-2.39,2.392864392
'2025-08-11 20:10:43.058,0.1,-0.04,-2.39,2.392425547
'2025-08-11 20:10:43.064,0.09,-0.05,-2.39,2.392216545
'2025-08-11 20:10:43.071,0.09,-0.05,-2.41,2.412198168
'2025-08-11 20:10:43.078,0.08,-0.06,-2.43,2.432056743
'2025-08-11 20:10:43.085,0.07,-0.06,-2.48,2.481713118
'2025-08-11 20:10:43.091,0.07,-0.06,-2.53,2.531679285
'2025-08-11 20:10:43.098,0.06,-0.07,-2.64,2.641609358
'2025-08-11 20:10:43.103,0.06,-0.07,-2.67,2.671591286
'2025-08-11 20:10:43.110,0.05,-0.07,-2.7,2.701370023
'2025-08-11 20:10:43.117,0.05,-0.08,-2.72,2.721635538
'2025-08-11 20:10:43.123,0.05,-0.08,-2.75,2.751617706
'2025-08-11 20:10:43.130,0.05,-0.08,-2.76,2.761611848
'2025-08-11 20:10:43.136,0.05,-0.09,-2.77,2.771912697
'2025-08-11 20:10:43.143,0.04,-0.09,-2.78,2.781744057
'2025-08-11 20:10:43.149,0.04,-0.1,-2.78,2.782085549
'2025-08-11 20:10:43.156,0.04,-0.1,-2.79,2.792078079
'2025-08-11 20:10:43.162,0.03,-0.1,-2.79,2.791952722
'2025-08-11 20:10:43.168,0.03,-0.11,-2.79,2.792328777
'2025-08-11 20:10:43.175,0.02,-0.11,-2.8,2.802231254
'2025-08-11 20:10:43.181,0.02,-0.11,-2.8,2.802231254
'2025-08-11 20:10:43.188,0.01,-0.11,-2.8,2.802177725
'2025-08-11 20:10:43.194,0,-0.11,-2.8,2.802159881
'2025-08-11 20:10:43.201,0,-0.11,-2.79,2.792167617
'2025-08-11 20:10:43.207,-0.01,-0.11,-2.79,2.792185524
'2025-08-11 20:10:43.214,-0.01,-0.1,-2.78,2.781815954
'2025-08-11 20:10:43.220,-0.01,-0.1,-2.77,2.771822505
'2025-08-11 20:10:43.226,-0.01,-0.1,-2.77,2.771822505
'2025-08-11 20:10:43.232,-0.01,-0.1,-2.77,2.771822505
'2025-08-11 20:10:43.240,-0.01,-0.1,-2.77,2.771822505
'2025-08-11 20:10:43.246,-0.01,-0.1,-2.78,2.781815954
'2025-08-11 20:10:43.252,-0.01,-0.1,-2.81,2.811796579
'2025-08-11 20:10:43.259,-0.01,-0.1,-2.82,2.821790212
'2025-08-11 20:10:43.265,0,-0.1,-2.83,2.831766233
'2025-08-11 20:10:43.272,0.01,-0.1,-2.84,2.841777613
'2025-08-11 20:10:43.278,0.01,-0.1,-2.84,2.841777613
'2025-08-11 20:10:43.284,0.02,-0.1,-2.83,2.83183686
'2025-08-11 20:10:43.291,0.02,-0.1,-2.83,2.83183686
'2025-08-11 20:10:43.297,0.02,-0.1,-2.82,2.821843369
'2025-08-11 20:10:43.304,0.02,-0.1,-2.82,2.821843369
'2025-08-11 20:10:43.311,0.02,-0.1,-2.82,2.821843369
'2025-08-11 20:10:43.317,0.02,-0.09,-2.83,2.831501369
'2025-08-11 20:10:43.324,0.02,-0.09,-2.83,2.831501369
'2025-08-11 20:10:43.331,0.02,-0.08,-2.83,2.831201159
'2025-08-11 20:10:43.337,0.01,-0.08,-2.83,2.831148177
'2025-08-11 20:10:43.343,0.01,-0.08,-2.83,2.831148177
'2025-08-11 20:10:43.350,0.01,-0.08,-2.83,2.831148177
'2025-08-11 20:10:43.357,0.01,-0.08,-2.84,2.841144136
'2025-08-11 20:10:43.364,0.01,-0.08,-2.84,2.841144136
'2025-08-11 20:10:43.370,0.01,-0.08,-2.84,2.841144136
'2025-08-11 20:10:43.377,0.01,-0.08,-2.84,2.841144136
'2025-08-11 20:10:43.383,0.02,-0.08,-2.84,2.841196931
'2025-08-11 20:10:43.389,0.02,-0.08,-2.84,2.841196931
'2025-08-11 20:10:43.396,0.03,-0.08,-2.84,2.841284921
'2025-08-11 20:10:43.406,0.03,-0.08,-2.84,2.841284921
'2025-08-11 20:10:43.412,0.04,-0.08,-2.85,2.851403163
'2025-08-11 20:10:43.419,0.04,-0.07,-2.85,2.851140123
'2025-08-11 20:10:43.424,0.04,-0.07,-2.84,2.841144136
'2025-08-11 20:10:43.431,0.04,-0.06,-2.84,2.840915345
'2025-08-11 20:10:43.438,0.04,-0.06,-2.83,2.830918579
'2025-08-11 20:10:43.444,0.04,-0.06,-2.83,2.830918579
'2025-08-11 20:10:43.451,0.03,-0.05,-2.83,2.830600643
'2025-08-11 20:10:43.457,0.03,-0.04,-2.83,2.830441662
'2025-08-11 20:10:43.464,0.03,-0.04,-2.83,2.830441662
'2025-08-11 20:10:43.471,0.02,-0.04,-2.83,2.830353335
'2025-08-11 20:10:43.476,0.02,-0.04,-2.83,2.830353335
'2025-08-11 20:10:43.483,0.01,-0.04,-2.83,2.830300337
'2025-08-11 20:10:43.489,0.01,-0.04,-2.83,2.830300337
'2025-08-11 20:10:43.496,0.01,-0.04,-2.83,2.830300337
'2025-08-11 20:10:43.502,0.01,-0.04,-2.83,2.830300337
'2025-08-11 20:10:43.509,0.01,-0.05,-2.83,2.830459327
'2025-08-11 20:10:43.516,0.01,-0.05,-2.83,2.830459327
'2025-08-11 20:10:43.522,0.01,-0.05,-2.82,2.820460955
'2025-08-11 20:10:43.528,0.01,-0.05,-2.82,2.820460955
'2025-08-11 20:10:43.535,0.01,-0.06,-2.82,2.820655952
'2025-08-11 20:10:43.542,0.01,-0.06,-2.81,2.810658286
'2025-08-11 20:10:43.549,0.01,-0.06,-2.81,2.810658286
'2025-08-11 20:10:43.555,0,-0.06,-2.8,2.800642783
'2025-08-11 20:10:43.561,0,-0.05,-2.8,2.800446393
'2025-08-11 20:10:43.568,-0.01,-0.05,-2.8,2.800464247
'2025-08-11 20:10:43.574,-0.01,-0.05,-2.8,2.800464247
'2025-08-11 20:10:43.582,-0.02,-0.05,-2.8,2.800517809
'2025-08-11 20:10:43.588,-0.03,-0.05,-2.81,2.810604917
'2025-08-11 20:10:43.595,-0.04,-0.05,-2.81,2.810729443
'2025-08-11 20:10:43.600,-0.04,-0.06,-2.81,2.810925115
'2025-08-11 20:10:43.607,-0.06,-0.06,-2.81,2.811280847
'2025-08-11 20:10:43.613,-0.06,-0.07,-2.81,2.811512049
'2025-08-11 20:10:43.620,-0.06,-0.08,-2.81,2.811778796
'2025-08-11 20:10:43.627,-0.06,-0.09,-2.8,2.802088507
'2025-08-11 20:10:43.633,-0.06,-0.09,-2.8,2.802088507
'2025-08-11 20:10:43.640,-0.06,-0.1,-2.79,2.792436212
'2025-08-11 20:10:43.646,-0.06,-0.11,-2.77,2.772832487
'2025-08-11 20:10:43.653,-0.07,-0.11,-2.77,2.773066894
'2025-08-11 20:10:43.659,-0.07,-0.11,-2.76,2.763077994
'2025-08-11 20:10:43.666,-0.07,-0.12,-2.76,2.763494165
'2025-08-11 20:10:43.673,-0.07,-0.12,-2.75,2.753506855
'2025-08-11 20:10:43.678,-0.07,-0.12,-2.75,2.753506855
'2025-08-11 20:10:43.685,-0.08,-0.13,-2.74,2.744248531
'2025-08-11 20:10:43.691,-0.08,-0.13,-2.74,2.744248531
'2025-08-11 20:10:43.698,-0.08,-0.14,-2.74,2.744740425
'2025-08-11 20:10:43.705,-0.09,-0.14,-2.75,2.75503176
'2025-08-11 20:10:43.711,-0.1,-0.15,-2.76,2.765881415
'2025-08-11 20:10:43.717,-0.1,-0.17,-2.78,2.786987621
'2025-08-11 20:10:43.723,-0.11,-0.19,-2.8,2.808593954
'2025-08-11 20:10:43.730,-0.11,-0.2,-2.81,2.819255221
'2025-08-11 20:10:43.736,-0.11,-0.21,-2.81,2.819982269
'2025-08-11 20:10:43.742,-0.11,-0.23,-2.8,2.811583184
'2025-08-11 20:10:43.749,-0.11,-0.24,-2.75,2.762643661
'2025-08-11 20:10:43.755,-0.11,-0.24,-2.73,2.74273586
'2025-08-11 20:10:43.762,-0.11,-0.25,-2.71,2.723729061
'2025-08-11 20:10:43.768,-0.1,-0.25,-2.71,2.723343533
'2025-08-11 20:10:43.775,-0.1,-0.25,-2.72,2.733294715
'2025-08-11 20:10:43.782,-0.09,-0.25,-2.72,2.732947127
'2025-08-11 20:10:43.789,-0.08,-0.25,-2.73,2.742590017
'2025-08-11 20:10:43.795,-0.08,-0.25,-2.74,2.752544278
'2025-08-11 20:10:43.802,-0.08,-0.25,-2.74,2.752544278
'2025-08-11 20:10:43.808,-0.08,-0.25,-2.73,2.742590017
'2025-08-11 20:10:43.816,-0.08,-0.25,-2.73,2.742590017
'2025-08-11 20:10:43.825,-0.09,-0.26,-2.73,2.743829441
'2025-08-11 20:10:43.834,-0.09,-0.27,-2.74,2.754741367
'2025-08-11 20:10:43.840,-0.1,-0.27,-2.74,2.755086206
'2025-08-11 20:10:43.847,-0.11,-0.29,-2.74,2.757498867
'2025-08-11 20:10:43.854,-0.11,-0.31,-2.74,2.759673894
'2025-08-11 20:10:43.861,-0.11,-0.33,-2.73,2.752071947
'2025-08-11 20:10:43.868,-0.11,-0.34,-2.73,2.753288942
'2025-08-11 20:10:43.874,-0.11,-0.34,-2.72,2.743373835
'2025-08-11 20:10:43.880,-0.1,-0.36,-2.71,2.73563521
'2025-08-11 20:10:43.887,-0.09,-0.36,-2.71,2.735287919
'2025-08-11 20:10:43.893,-0.09,-0.36,-2.71,2.735287919
'2025-08-11 20:10:43.901,-0.07,-0.36,-2.71,2.734702909
'2025-08-11 20:10:43.907,-0.06,-0.36,-2.71,2.734465213
'2025-08-11 20:10:43.913,-0.06,-0.36,-2.71,2.734465213
'2025-08-11 20:10:43.920,-0.05,-0.36,-2.71,2.734264069
'2025-08-11 20:10:43.926,-0.04,-0.35,-2.7,2.7228845
'2025-08-11 20:10:43.933,-0.04,-0.34,-2.7,2.721617166
'2025-08-11 20:10:43.940,-0.04,-0.34,-2.7,2.721617166
'2025-08-11 20:10:43.946,-0.03,-0.34,-2.7,2.721488563
'2025-08-11 20:10:43.952,-0.03,-0.34,-2.71,2.731409892
'2025-08-11 20:10:43.960,-0.03,-0.34,-2.71,2.731409892
'2025-08-11 20:10:43.966,-0.03,-0.35,-2.73,2.752507947
'2025-08-11 20:10:43.973,-0.03,-0.35,-2.73,2.752507947
'2025-08-11 20:10:43.979,-0.02,-0.36,-2.73,2.753706593
'2025-08-11 20:10:43.985,-0.01,-0.38,-2.73,2.756338151
'2025-08-11 20:10:43.992,0,-0.39,-2.74,2.767616303
'2025-08-11 20:10:43.999,0.01,-0.39,-2.74,2.767634369
'2025-08-11 20:10:44.005,0.03,-0.4,-2.74,2.769205662
'2025-08-11 20:10:44.015,0.04,-0.4,-2.74,2.769332049
'2025-08-11 20:10:44.021,0.06,-0.4,-2.74,2.769693124
'2025-08-11 20:10:44.027,0.07,-0.39,-2.74,2.7685014
'2025-08-11 20:10:44.034,0.1,-0.39,-2.74,2.769422322
'2025-08-11 20:10:44.040,0.11,-0.38,-2.74,2.768411097
'2025-08-11 20:10:44.047,0.12,-0.36,-2.74,2.766152563
'2025-08-11 20:10:44.053,0.12,-0.35,-2.73,2.754959165
'2025-08-11 20:10:44.060,0.14,-0.34,-2.72,2.744740425
'2025-08-11 20:10:44.066,0.15,-0.33,-2.71,2.734136061
'2025-08-11 20:10:44.073,0.15,-0.32,-2.7,2.723031399
'2025-08-11 20:10:44.079,0.16,-0.32,-2.7,2.723600558
'2025-08-11 20:10:44.086,0.17,-0.32,-2.71,2.734117774
'2025-08-11 20:10:44.092,0.17,-0.31,-2.71,2.732965422
'2025-08-11 20:10:44.098,0.18,-0.31,-2.71,2.733605677
'2025-08-11 20:10:44.107,0.19,-0.31,-2.71,2.734282356
'2025-08-11 20:10:44.114,0.2,-0.32,-2.71,2.736146926
'2025-08-11 20:10:44.121,0.22,-0.32,-2.71,2.737681501
'2025-08-11 20:10:44.127,0.23,-0.32,-2.72,2.748399534
'2025-08-11 20:10:44.134,0.23,-0.32,-2.72,2.748399534
'2025-08-11 20:10:44.140,0.26,-0.31,-2.72,2.749927272
'2025-08-11 20:10:44.148,0.27,-0.31,-2.72,2.750890765
'2025-08-11 20:10:44.154,0.28,-0.3,-2.71,2.740894015
'2025-08-11 20:10:44.160,0.29,-0.29,-2.7,2.730970523
'2025-08-11 20:10:44.167,0.31,-0.28,-2.7,2.732123716
'2025-08-11 20:10:44.173,0.32,-0.25,-2.7,2.730366276
'2025-08-11 20:10:44.179,0.33,-0.24,-2.68,2.710885464
'2025-08-11 20:10:44.186,0.34,-0.23,-2.67,2.701370023
'2025-08-11 20:10:44.192,0.35,-0.21,-2.66,2.69113359
'2025-08-11 20:10:44.199,0.36,-0.19,-2.65,2.681081871
'2025-08-11 20:10:44.205,0.36,-0.19,-2.66,2.690966369
'2025-08-11 20:10:44.211,0.37,-0.18,-2.66,2.691635191
'2025-08-11 20:10:44.218,0.38,-0.18,-2.67,2.702905844
'2025-08-11 20:10:44.225,0.39,-0.17,-2.68,2.713558549
'2025-08-11 20:10:44.231,0.4,-0.16,-2.68,2.714406012
'2025-08-11 20:10:44.238,0.4,-0.16,-2.69,2.724279721
'2025-08-11 20:10:44.244,0.42,-0.16,-2.7,2.737151804
'2025-08-11 20:10:44.251,0.42,-0.15,-2.7,2.736585464
'2025-08-11 20:10:44.257,0.43,-0.15,-2.7,2.738138053
'2025-08-11 20:10:44.263,0.43,-0.15,-2.69,2.728277845
'2025-08-11 20:10:44.270,0.44,-0.14,-2.68,2.719485245
'2025-08-11 20:10:44.277,0.45,-0.12,-2.67,2.710313635
'2025-08-11 20:10:44.284,0.45,-0.11,-2.64,2.6803358
'2025-08-11 20:10:44.290,0.46,-0.1,-2.64,2.681641288
'2025-08-11 20:10:44.297,0.48,-0.09,-2.64,2.684790495
'2025-08-11 20:10:44.303,0.49,-0.07,-2.65,2.695830113
'2025-08-11 20:10:44.310,0.5,-0.06,-2.68,2.726903005
'2025-08-11 20:10:44.316,0.5,-0.05,-2.7,2.746361229
'2025-08-11 20:10:44.322,0.52,-0.04,-2.72,2.7695487
'2025-08-11 20:10:44.329,0.53,-0.02,-2.74,2.790860082
'2025-08-11 20:10:44.336,0.53,-0.01,-2.75,2.80062493
'2025-08-11 20:10:44.342,0.54,0,-2.75,2.802516726
'2025-08-11 20:10:44.350,0.54,0.01,-2.74,2.792722686
'2025-08-11 20:10:44.356,0.55,0.02,-2.74,2.794727178
'2025-08-11 20:10:44.362,0.55,0.03,-2.72,2.775211704
'2025-08-11 20:10:44.369,0.55,0.03,-2.72,2.775211704
'2025-08-11 20:10:44.374,0.55,0.04,-2.72,2.775337817
'2025-08-11 20:10:44.382,0.55,0.05,-2.73,2.785300702
'2025-08-11 20:10:44.388,0.55,0.05,-2.73,2.785300702
'2025-08-11 20:10:44.394,0.55,0.05,-2.74,2.79510286
'2025-08-11 20:10:44.401,0.55,0.05,-2.74,2.79510286
'2025-08-11 20:10:44.407,0.55,0.07,-2.74,2.79553215
'2025-08-11 20:10:44.413,0.54,0.07,-2.74,2.79358193
'2025-08-11 20:10:44.420,0.54,0.08,-2.73,2.784043821
'2025-08-11 20:10:44.426,0.54,0.09,-2.73,2.784349116
'2025-08-11 20:10:44.432,0.54,0.1,-2.72,2.774887385
'2025-08-11 20:10:44.439,0.54,0.1,-2.71,2.765085894
'2025-08-11 20:10:44.445,0.54,0.11,-2.71,2.765465603
'2025-08-11 20:10:44.452,0.54,0.11,-2.71,2.765465603
'2025-08-11 20:10:44.458,0.54,0.12,-2.71,2.765881415
'2025-08-11 20:10:44.465,0.54,0.12,-2.7,2.756084179
'2025-08-11 20:10:44.472,0.53,0.13,-2.7,2.754596159
'2025-08-11 20:10:44.479,0.53,0.13,-2.7,2.754596159
'2025-08-11 20:10:44.485,0.52,0.14,-2.7,2.75317998
'2025-08-11 20:10:44.491,0.52,0.14,-2.69,2.743373835
'2025-08-11 20:10:44.497,0.51,0.14,-2.69,2.741495942
'2025-08-11 20:10:44.504,0.51,0.15,-2.69,2.742024799
'2025-08-11 20:10:44.511,0.5,0.15,-2.69,2.740182476
'2025-08-11 20:10:44.517,0.49,0.15,-2.69,2.738375431
'2025-08-11 20:10:44.524,0.49,0.15,-2.69,2.738375431
'2025-08-11 20:10:44.530,0.48,0.15,-2.69,2.736603735
'2025-08-11 20:10:44.536,0.47,0.15,-2.68,2.72503211
'2025-08-11 20:10:44.543,0.46,0.15,-2.68,2.723325173
'2025-08-11 20:10:44.549,0.46,0.15,-2.68,2.723325173
'2025-08-11 20:10:44.556,0.45,0.15,-2.68,2.721653909
'2025-08-11 20:10:44.562,0.44,0.15,-2.68,2.720018382
'2025-08-11 20:10:44.568,0.43,0.15,-2.69,2.728277845
'2025-08-11 20:10:44.575,0.43,0.15,-2.69,2.728277845
'2025-08-11 20:10:44.581,0.41,0.15,-2.7,2.735068555
'2025-08-11 20:10:44.588,0.4,0.15,-2.7,2.733587387
'2025-08-11 20:10:44.595,0.4,0.15,-2.69,2.723710704
'2025-08-11 20:10:44.601,0.39,0.15,-2.69,2.72226009
'2025-08-11 20:10:44.607,0.37,0.14,-2.69,2.718933614
'2025-08-11 20:10:44.614,0.36,0.14,-2.69,2.717590845
'2025-08-11 20:10:44.620,0.36,0.13,-2.69,2.717094036
'2025-08-11 20:10:44.627,0.35,0.13,-2.69,2.715787179
'2025-08-11 20:10:44.633,0.33,0.13,-2.7,2.723196651
'2025-08-11 20:10:44.640,0.32,0.11,-2.7,2.721121092
'2025-08-11 20:10:44.646,0.32,0.11,-2.7,2.721121092
'2025-08-11 20:10:44.653,0.31,0.1,-2.7,2.719577173
'2025-08-11 20:10:44.660,0.29,0.09,-2.69,2.707083301
'2025-08-11 20:10:44.666,0.29,0.08,-2.7,2.716707566
'2025-08-11 20:10:44.673,0.28,0.07,-2.71,2.725325669
'2025-08-11 20:10:44.680,0.28,0.07,-2.73,2.745214017
'2025-08-11 20:10:44.687,0.26,0.06,-2.75,2.762915127
'2025-08-11 20:10:44.693,0.26,0.05,-2.76,2.772670193
'2025-08-11 20:10:44.700,0.25,0.05,-2.77,2.781708108
'2025-08-11 20:10:44.707,0.25,0.05,-2.78,2.791666169
'2025-08-11 20:10:44.713,0.23,0.04,-2.78,2.789784938
'2025-08-11 20:10:44.720,0.22,0.04,-2.79,2.79894623
'2025-08-11 20:10:44.726,0.21,0.03,-2.8,2.808024216
'2025-08-11 20:10:44.732,0.2,0.03,-2.8,2.807294071
'2025-08-11 20:10:44.739,0.18,0.02,-2.8,2.80585103
'2025-08-11 20:10:44.745,0.17,0.01,-2.8,2.805173791
'2025-08-11 20:10:44.752,0.16,0.01,-2.81,2.814569239
'2025-08-11 20:10:44.759,0.15,0,-2.82,2.823986544
'2025-08-11 20:10:44.765,0.12,-0.01,-2.82,2.822569751
'2025-08-11 20:10:44.771,0.11,-0.02,-2.83,2.83220762
'2025-08-11 20:10:44.782,0.1,-0.03,-2.83,2.83192514
'2025-08-11 20:10:44.788,0.08,-0.04,-2.83,2.831413075
'2025-08-11 20:10:44.794,0.05,-0.05,-2.83,2.830883254
'2025-08-11 20:10:44.801,0.05,-0.07,-2.82,2.821311752
'2025-08-11 20:10:44.807,0.04,-0.07,-2.82,2.821152247
'2025-08-11 20:10:44.813,0.02,-0.08,-2.82,2.821205416
'2025-08-11 20:10:44.820,0,-0.09,-2.82,2.821435805
'2025-08-11 20:10:44.827,-0.01,-0.09,-2.82,2.821453526
